ID,Event_Id,Game_Date_Time,Home_Team,Opponent,sport
656,9445352,9/1/16,5644,4802,MLB
657,9445354,5/14/16,5644,4802,MLB
658,9445355,5/15/16,5644,4802,MLB
659,9445356,6/17/16,5644,4802,MLB
660,9445357,6/19/16,5644,4802,MLB
661,9445358,6/20/16,5644,4802,MLB
662,9445359,7/15/16,5644,4343,MLB
663,9445360,7/16/16,5644,4343,MLB
664,9445361,7/17/16,5644,4343,MLB
665,9445362,4/12/16,5644,4862,MLB
666,9445363,4/14/16,5644,4862,MLB
667,9445364,4/15/16,5644,4862,MLB
668,9445365,7/4/16,5644,4862,MLB
669,9445366,7/5/16,5644,4862,MLB
670,9445367,7/6/16,5644,4862,MLB
671,9445368,9/20/16,5644,4862,MLB
672,9445369,9/21/16,5644,4862,MLB
673,9445370,9/22/16,5644,4862,MLB
674,9445371,4/15/16,5644,5646,MLB
675,9445372,4/16/16,5644,5646,MLB
676,9445375,4/17/16,5644,5646,MLB
677,9342051,3/19/16,60,58,NHL
678,9342053,3/29/16,60,70,NHL
679,9342055,3/31/16,60,74,NHL
680,9342057,4/2/16,60,62,NHL
681,9342066,4/9/16,60,52,NHL
682,9342037,3/8/16,60,54,NHL
683,9342040,3/11/16,60,64,NHL
684,9342045,3/13/16,60,80,NHL
685,9444224,6/11/16,5646,42,MLB
686,9444225,6/12/16,5646,42,MLB
687,9444226,6/15/16,5646,5650,MLB
688,9444227,6/15/16,5646,5650,MLB
689,9444230,6/24/16,5646,68,MLB
690,9444231,6/25/16,5646,68,MLB
691,9444232,6/25/16,5646,68,MLB
692,9444233,6/26/16,5646,68,MLB
693,9444236,6/28/16,5646,7548,MLB
694,9444237,6/29/16,5646,7548,MLB
695,9444238,6/29/16,5646,7548,MLB
696,9444239,7/8/16,5646,4344,MLB
697,9444240,7/9/16,5646,4344,MLB
698,9444242,7/10/16,5646,4344,MLB
699,9444243,7/10/16,5646,4344,MLB
700,9444244,7/19/16,5646,5652,MLB
701,9444245,7/20/16,5646,5652,MLB
702,9444246,7/20/16,5646,5652,MLB
703,9444247,7/22/16,5646,5643,MLB
704,9444248,7/23/16,5646,5643,MLB
705,9444249,7/24/16,5646,5643,MLB
706,9444250,7/24/16,5646,5643,MLB
707,9444251,8/3/16,5646,1061,MLB
708,9444252,8/4/16,5646,1061,MLB
709,9444253,8/5/16,5646,1061,MLB
710,9444254,8/6/16,5646,4342,MLB
711,9444255,8/7/16,5646,4342,MLB
712,9444256,8/7/16,5646,4342,MLB
713,9444257,8/9/16,5646,4343,MLB
714,9444258,8/9/16,5646,4343,MLB
715,9444259,8/16/16,5646,7547,MLB
716,9444260,8/17/16,5646,7547,MLB
717,9444262,8/17/16,5646,7547,MLB
718,9444264,8/20/16,5646,5644,MLB
719,9444267,8/21/16,5646,5644,MLB
720,9444268,8/21/16,5646,5644,MLB
721,9444273,8/30/16,5646,1061,MLB
722,9444274,8/31/16,5646,1061,MLB
723,9444276,8/31/16,5646,1061,MLB
724,9444277,9/3/16,5646,68,MLB
725,9444278,9/4/16,5646,68,MLB
726,9444279,9/4/16,5646,68,MLB
727,9444280,9/5/16,5646,2,MLB
728,9444281,9/7/16,5646,2,MLB
729,9444282,9/8/16,5646,2,MLB
730,9444283,9/17/16,5646,42,MLB
731,9444284,9/18/16,5646,42,MLB
732,9444285,9/18/16,5646,42,MLB
733,9444286,9/20/16,5646,5651,MLB
734,9444287,9/21/16,5646,5651,MLB
735,9444288,9/21/16,5646,5651,MLB
736,9444289,10/1/16,5646,5164,MLB
737,9444290,10/2/16,5646,5164,MLB
738,9444291,10/2/16,5646,5164,MLB
739,9444172,4/8/16,5646,42,MLB
740,9444174,4/10/16,5646,42,MLB
741,9444176,4/10/16,5646,42,MLB
742,9444177,4/13/16,5646,2,MLB
743,9444178,4/14/16,5646,2,MLB
744,9444179,4/14/16,5646,2,MLB
745,9444180,4/23/16,5646,1061,MLB
746,9444181,4/24/16,5646,1061,MLB
747,9444182,4/24/16,5646,1061,MLB
748,9444183,4/26/16,5646,4802,MLB
749,9444184,4/27/16,5646,4802,MLB
750,9444186,4/28/16,5646,4802,MLB
751,9444189,4/28/16,5646,4802,MLB
752,9444199,5/10/16,5646,68,MLB
753,9444200,5/11/16,5646,68,MLB
754,9444201,5/11/16,5646,68,MLB
755,9444203,5/14/16,5646,5649,MLB
756,9444206,5/15/16,5646,5649,MLB
757,9444211,5/15/16,5646,5649,MLB
758,9444212,5/28/16,5646,2,MLB
759,9444214,5/28/16,5646,2,MLB
760,9444217,5/29/16,5646,2,MLB
761,9444219,5/30/16,5646,4862,MLB
762,9444220,6/1/16,5646,4862,MLB
763,9444221,6/2/16,5646,4862,MLB
764,9444222,6/3/16,5646,4862,MLB
765,9444223,6/11/16,5646,42,MLB
766,9371010,3/25/16,18,26,NBA
767,9371014,3/26/16,18,24,NBA
768,9371018,3/29/16,18,335486,NBA
769,9371022,4/1/16,18,34,NBA
770,9371024,4/8/16,18,32,NBA
771,9371027,4/12/16,18,28,NBA
772,9370989,3/6/16,18,2562,NBA
773,9370994,3/16/16,18,24,NBA
774,9370997,3/18/16,18,46,NBA
775,9371000,3/19/16,18,6,NBA
776,9371004,3/21/16,18,22,NBA
777,9371006,3/23/16,18,30,NBA
778,9342240,4/5/16,62,60,NHL
779,9342208,3/13/16,62,102,NHL
780,9342245,4/9/16,62,66,NHL
781,9342215,3/15/16,62,60,NHL
782,9342220,3/20/16,62,88,NHL
783,9342224,3/22/16,62,48,NHL
784,9342230,3/26/16,62,78,NHL
785,9342199,3/9/16,62,100,NHL
786,9342202,3/11/16,62,56,NHL
787,9342235,3/29/16,62,58,NHL
788,9443072,5/25/16,4782,4692,MLB
789,9443073,5/26/16,4782,4692,MLB
790,9443074,5/27/16,4782,4692,MLB
791,9443075,5/21/16,4782,4343,MLB
792,9443076,5/21/16,4782,4343,MLB
793,9443077,5/22/16,4782,4343,MLB
794,9443078,8/6/16,4782,4343,MLB
795,9443079,8/6/16,4782,4343,MLB
796,9443080,8/7/16,4782,4343,MLB
797,9443081,9/13/16,4782,4343,MLB
798,9443082,9/14/16,4782,4343,MLB
799,9443083,9/15/16,4782,4343,MLB
800,9443084,8/27/16,4782,5652,MLB
801,9443085,8/27/16,4782,5652,MLB
802,9443086,8/28/16,4782,5652,MLB
803,9443087,4/23/16,4782,4322,MLB
804,9443088,4/23/16,4782,4322,MLB
805,9443089,4/25/16,4782,4322,MLB
806,9443090,6/18/16,4782,4862,MLB
807,9443091,6/18/16,4782,4862,MLB
808,9443092,6/19/16,4782,4862,MLB
809,9443093,4/12/16,4782,5647,MLB
810,9443094,4/13/16,4782,5647,MLB
811,9443095,4/14/16,4782,5647,MLB
812,9443096,4/15/16,4782,5647,MLB
813,9443097,4/16/16,4782,4182,MLB
814,9443098,4/16/16,4782,4182,MLB
815,9443099,4/17/16,4782,4182,MLB
816,9443100,5/3/16,4782,5648,MLB
817,9443101,5/4/16,4782,5648,MLB
818,9443102,5/5/16,4782,5648,MLB
819,9443103,7/2/16,4782,5645,MLB
820,9443104,7/2/16,4782,5645,MLB
821,9443105,7/3/16,4782,5645,MLB
822,9443106,7/26/16,4782,5650,MLB
823,9443107,7/27/16,4782,5650,MLB
824,9443108,7/28/16,4782,5650,MLB
825,9465640,4/1/16,4782,5164,MLB
826,9465641,4/1/16,4782,5164,MLB
827,9443028,6/21/16,4782,1062,MLB
828,9443029,6/22/16,4782,1062,MLB
829,9443030,6/22/16,4782,1062,MLB
830,9443031,7/23/16,4782,1062,MLB
831,9443032,7/23/16,4782,1062,MLB
832,9443033,7/24/16,4782,1062,MLB
833,9443034,9/23/16,4782,1062,MLB
834,9443035,9/24/16,4782,1062,MLB
835,9443036,9/24/16,4782,1062,MLB
836,9443037,9/25/16,4782,1062,MLB
837,9443038,6/4/16,4782,4,MLB
838,9443039,6/4/16,4782,4,MLB
839,9443040,6/5/16,4782,4,MLB
840,9443041,7/8/16,4782,4,MLB
841,9443042,7/9/16,4782,4,MLB
842,9443043,7/9/16,4782,4,MLB
843,9443044,7/10/16,4782,4,MLB
844,9443045,8/30/16,4782,4,MLB
845,9443046,8/31/16,4782,4,MLB
846,9443047,8/31/16,4782,4,MLB
847,9443048,8/2/16,4782,7548,MLB
848,9443049,8/3/16,4782,7548,MLB
849,9443050,8/4/16,4782,7548,MLB
850,9443051,8/5/16,4782,7548,MLB
851,9443052,8/17/16,4782,5651,MLB
852,9443053,8/17/16,4782,5651,MLB
853,9443054,9/10/16,4782,5644,MLB
854,9443055,9/10/16,4782,5644,MLB
855,9443056,9/11/16,4782,5644,MLB
856,9443057,6/2/16,4782,68,MLB
857,9443058,6/2/16,4782,68,MLB
858,9443059,5/10/16,4782,4882,MLB
859,9443060,5/11/16,4782,4882,MLB
860,9443061,5/11/16,4782,4882,MLB
861,9443062,5/6/16,4782,1043,MLB
862,9443063,5/7/16,4782,1043,MLB
863,9443064,5/7/16,4782,1043,MLB
864,9443065,5/8/16,4782,1043,MLB
865,9443066,7/4/16,4782,1043,MLB
866,9443067,7/6/16,4782,1043,MLB
867,9443068,7/7/16,4782,1043,MLB
868,9443069,9/27/16,4782,1043,MLB
869,9443070,9/28/16,4782,1043,MLB
870,9443071,9/28/16,4782,1043,MLB
871,9370844,3/8/16,20,3042,NBA
872,9370847,3/15/16,20,2744,NBA
873,9370850,3/17/16,20,12,NBA
874,9370854,3/19/16,20,335486,NBA
875,9370858,3/21/16,20,10,NBA
876,9370860,3/24/16,20,3084,NBA
877,9370862,3/27/16,20,36,NBA
878,9370864,3/29/16,20,14,NBA
879,9370866,3/31/16,20,30,NBA
880,9370867,4/6/16,20,16,NBA
881,9370868,4/10/16,20,6,NBA
882,9370870,4/12/16,20,8,NBA
883,9342402,3/6/16,64,100,NHL
884,9342407,3/13/16,64,70,NHL
885,9342411,3/15/16,64,102,NHL
886,9342413,3/19/16,64,62,NHL
887,9342415,3/22/16,64,84,NHL
888,9342417,3/26/16,64,48,NHL
889,9342419,4/5/16,64,82,NHL
890,9342422,4/7/16,64,60,NHL
891,9445634,5/2/16,5164,1062,MLB
892,9445635,4/9/16,5164,4782,MLB
893,9445636,4/9/16,5164,4782,MLB
894,9445637,4/10/16,5164,4782,MLB
895,9445638,4/4/16,5164,2,MLB
896,9445639,4/6/16,5164,2,MLB
897,9445640,4/6/16,5164,2,MLB
898,9445644,4/30/16,5164,4342,MLB
899,9445647,4/30/16,5164,4342,MLB
900,9445648,5/1/16,5164,4342,MLB
901,9445650,4/23/16,5164,4344,MLB
902,9445652,4/23/16,5164,4344,MLB
903,9445653,4/24/16,5164,4344,MLB
904,9445655,4/21/16,5164,5648,MLB
905,9445656,4/21/16,5164,5648,MLB
906,9445658,5/4/16,5164,1062,MLB
907,9445660,5/4/16,5164,1062,MLB
908,9445662,5/13/16,5164,42,MLB
909,9445664,5/14/16,5164,42,MLB
910,9445666,5/14/16,5164,42,MLB
911,9445667,5/15/16,5164,42,MLB
912,9445670,5/18/16,5164,5644,MLB
913,9445672,5/19/16,5164,5644,MLB
914,9445673,5/19/16,5164,5644,MLB
915,9445675,5/29/16,5164,4862,MLB
916,9445676,5/28/16,5164,4862,MLB
917,9445678,5/28/16,5164,4862,MLB
918,9445681,5/30/16,5164,5651,MLB
919,9445683,6/1/16,5164,5651,MLB
920,9445685,6/1/16,5164,5651,MLB
921,9445688,6/8/16,5164,4,MLB
922,9445690,6/9/16,5164,4,MLB
923,9445693,6/10/16,5164,5649,MLB
924,9445694,6/11/16,5164,5649,MLB
925,9445696,6/11/16,5164,5649,MLB
926,9445698,6/12/16,5164,5649,MLB
927,9445702,6/25/16,5164,7547,MLB
928,9445704,6/25/16,5164,7547,MLB
929,9445705,6/26/16,5164,7547,MLB
930,9445711,6/29/16,5164,1061,MLB
931,9445712,6/30/16,5164,1061,MLB
932,9445713,6/30/16,5164,1061,MLB
933,9445716,7/9/16,5164,5651,MLB
934,9445717,7/9/16,5164,5651,MLB
935,9445718,7/10/16,5164,5651,MLB
936,9445719,7/23/16,5164,5644,MLB
937,9445720,7/23/16,5164,5644,MLB
938,9445721,7/24/16,5164,5644,MLB
939,9445722,7/25/16,5164,68,MLB
940,9445723,7/27/16,5164,68,MLB
941,9445724,7/28/16,5164,68,MLB
942,9445725,7/28/16,5164,68,MLB
943,9445726,7/30/16,5164,4802,MLB
944,9445727,7/30/16,5164,4802,MLB
945,9445728,7/31/16,5164,4802,MLB
946,9445729,8/8/16,5164,5643,MLB
947,9445730,8/9/16,5164,5643,MLB
948,9445731,8/11/16,5164,5643,MLB
949,9445732,8/11/16,5164,5643,MLB
950,9445733,8/13/16,5164,4862,MLB
951,9445734,8/13/16,5164,4862,MLB
952,9445735,8/14/16,5164,4862,MLB
953,9445736,8/22/16,5164,5646,MLB
954,9445737,8/24/16,5164,5646,MLB
955,9445738,8/24/16,5164,5646,MLB
956,9445739,8/26/16,5164,4802,MLB
957,9445740,8/27/16,5164,4802,MLB
958,9445741,8/27/16,5164,4802,MLB
959,9445742,8/28/16,5164,4802,MLB
960,9445743,8/29/16,5164,5651,MLB
961,9445744,8/31/16,5164,5651,MLB
962,9445745,9/1/16,5164,5651,MLB
963,9445746,9/5/16,5164,5644,MLB
964,9445747,9/7/16,5164,5644,MLB
965,9445748,9/8/16,5164,5644,MLB
966,9445749,9/21/16,5164,4802,MLB
967,9445750,9/22/16,5164,4802,MLB
968,9445751,9/23/16,5164,4802,MLB
969,9445752,9/24/16,5164,4862,MLB
970,9445753,9/24/16,5164,4862,MLB
971,9445754,9/25/16,5164,4862,MLB
972,9370722,4/14/16,22,20,NBA
973,9370693,3/16/16,22,12,NBA
974,9370697,3/18/16,22,38,NBA
975,9370700,3/20/16,22,3082,NBA
976,9370690,3/13/16,22,3084,NBA
977,9370706,3/27/16,22,26,NBA
978,9370710,3/31/16,22,44,NBA
979,9370712,4/2/16,22,30,NBA
980,9370681,3/6/16,22,335486,NBA
981,9370715,4/3/16,22,14,NBA
982,9370685,3/10/16,22,28,NBA
983,9370718,4/6/16,22,16,NBA
984,9445248,5/16/16,4882,4862,MLB
985,9445249,5/17/16,4882,4862,MLB
986,9445250,5/3/16,4882,4182,MLB
987,9445251,5/4/16,4882,4182,MLB
988,9445258,5/5/16,4882,4182,MLB
989,9445259,7/4/16,4882,4182,MLB
990,9445260,7/5/16,4882,4182,MLB
991,9445261,7/6/16,4882,4182,MLB
992,9445262,9/16/16,4882,4182,MLB
993,9445263,9/17/16,4882,4182,MLB
994,9445264,9/18/16,4882,4182,MLB
995,9445265,5/13/16,4882,5648,MLB
996,9445266,5/14/16,4882,5648,MLB
997,9445267,5/15/16,4882,5648,MLB
998,9445268,8/1/16,4882,5648,MLB
999,9445269,8/2/16,4882,5648,MLB
1000,9445270,8/3/16,4882,5648,MLB
1001,9445271,8/4/16,4882,5648,MLB
1002,9445273,8/29/16,4882,5648,MLB
1003,9445274,8/30/16,4882,5648,MLB
1004,9445275,8/31/16,4882,5648,MLB
1005,9445276,6/17/16,4882,5645,MLB
1006,9445277,6/18/16,4882,5645,MLB
1007,9445278,6/19/16,4882,5645,MLB
1008,9445279,8/16/16,4882,5645,MLB
1009,9445280,8/17/16,4882,5645,MLB
1010,9445281,8/18/16,4882,5645,MLB
1011,9445282,9/23/16,4882,5645,MLB
1012,9445283,9/24/16,4882,5645,MLB
1013,9445284,9/25/16,4882,5645,MLB
1014,9445285,7/7/16,4882,5650,MLB
1015,9445286,7/8/16,4882,5650,MLB
1016,9445287,7/9/16,4882,5650,MLB
1017,9445289,7/10/16,4882,5650,MLB
1018,9445179,8/11/16,4882,1062,MLB
1019,9445180,8/12/16,4882,1062,MLB
1020,9445183,8/13/16,4882,1062,MLB
1021,9445184,8/14/16,4882,1062,MLB
1022,9445185,9/5/16,4882,4782,MLB
1023,9445186,9/6/16,4882,4782,MLB
1024,9445187,9/7/16,4882,4782,MLB
1025,9445188,9/8/16,4882,4782,MLB
1026,9445189,7/29/16,4882,4,MLB
1027,9445190,7/30/16,4882,4,MLB
1028,9445191,7/31/16,4882,4,MLB
1029,9445192,8/19/16,4882,7548,MLB
1030,9445193,8/20/16,4882,7548,MLB
1031,9445194,8/21/16,4882,7548,MLB
1032,9445195,4/19/16,4882,1043,MLB
1033,9445197,4/20/16,4882,1043,MLB
1034,9445198,4/21/16,4882,1043,MLB
1035,9445200,9/2/16,4882,4342,MLB
1036,9445203,9/3/16,4882,4342,MLB
1037,9445206,9/4/16,4882,4342,MLB
1038,9445207,4/15/16,4882,5649,MLB
1039,9445208,4/16/16,4882,5649,MLB
1040,9445210,4/17/16,4882,5649,MLB
1041,9445212,7/26/16,4882,7547,MLB
1042,9445214,7/27/16,4882,7547,MLB
1043,9445215,5/27/16,4882,4692,MLB
1044,9445216,5/28/16,4882,4692,MLB
1045,9445217,5/29/16,4882,4692,MLB
1046,9445220,5/30/16,4882,4343,MLB
1047,9445223,5/31/16,4882,4343,MLB
1048,9445224,6/1/16,4882,4343,MLB
1049,9445226,5/6/16,4882,5647,MLB
1050,9445228,5/7/16,4882,5647,MLB
1051,9445229,5/8/16,4882,5647,MLB
1052,9445230,6/2/16,4882,5647,MLB
1053,9445232,6/3/16,4882,5647,MLB
1054,9445234,6/4/16,4882,5647,MLB
1055,9445235,6/5/16,4882,5647,MLB
1056,9445236,9/20/16,4882,5647,MLB
1057,9445238,9/21/16,4882,5647,MLB
1058,9445239,9/22/16,4882,5647,MLB
1059,9445241,6/20/16,4882,5652,MLB
1060,9445242,6/21/16,4882,5652,MLB
1061,9445243,6/22/16,4882,5652,MLB
1062,9445244,4/4/16,4882,4322,MLB
1063,9445245,4/6/16,4882,4322,MLB
1064,9445246,4/7/16,4882,4322,MLB
1065,9371165,3/13/16,24,38,NBA
1066,9371166,3/13/16,24,20,NBA
1067,9371168,3/18/16,24,2864,NBA
1068,9371171,3/19/16,24,36,NBA
1069,9371173,3/22/16,24,32,NBA
1070,9371176,3/26/16,24,22,NBA
1071,9371178,4/2/16,24,16,NBA
1072,9371181,4/6/16,24,44,NBA
1073,9371184,4/8/16,24,12,NBA
1074,9371188,4/9/16,24,2744,NBA
1075,9342241,3/15/16,70,66,NHL
1076,9342244,3/17/16,70,60,NHL
1077,9342248,3/19/16,70,56,NHL
1078,9342250,3/21/16,70,88,NHL
1079,9342253,3/24/16,70,48,NHL
1080,9342254,3/26/16,70,54,NHL
1081,9342257,4/2/16,70,58,NHL
1082,9342259,4/4/16,70,60,NHL
1083,9342263,4/6/16,70,72,NHL
1084,9342233,3/8/16,70,56,NHL
1085,9342237,3/10/16,70,76,NHL
1086,9444992,8/6/16,5647,7548,MLB
1087,9444994,8/6/16,5647,7548,MLB
1088,9444995,8/7/16,5647,7548,MLB
1089,9444999,9/12/16,5647,4,MLB
1090,9445000,9/13/16,5647,4,MLB
1091,9445002,9/14/16,5647,4,MLB
1092,9445015,7/26/16,5647,1062,MLB
1093,9445006,9/15/16,5647,4,MLB
1094,9445008,6/25/16,5647,4782,MLB
1095,9444881,8/30/16,5647,5650,MLB
1096,9445010,6/25/16,5647,4782,MLB
1097,9445012,6/26/16,5647,4782,MLB
1098,9444885,9/1/16,5647,5650,MLB
1099,9444887,5/27/16,5647,5645,MLB
1100,9445016,7/27/16,5647,1062,MLB
1101,9444889,5/28/16,5647,5645,MLB
1102,9444890,5/28/16,5647,5645,MLB
1103,9444891,5/29/16,5647,5645,MLB
1104,9444892,8/10/16,5647,5645,MLB
1105,9444894,8/11/16,5647,5645,MLB
1106,9444896,8/12/16,5647,5645,MLB
1107,9444897,9/17/16,5647,5645,MLB
1108,9444898,9/17/16,5647,5645,MLB
1109,9444899,9/18/16,5647,5645,MLB
1110,9444902,4/9/16,5647,5648,MLB
1111,9444904,4/9/16,5647,5648,MLB
1112,9444905,4/10/16,5647,5648,MLB
1113,9444908,8/19/16,5647,5648,MLB
1114,9444909,8/20/16,5647,5648,MLB
1115,9444910,8/20/16,5647,5648,MLB
1116,9444911,8/21/16,5647,5648,MLB
1117,9444913,9/27/16,5647,5648,MLB
1118,9444914,9/28/16,5647,5648,MLB
1119,9444915,9/29/16,5647,5648,MLB
1120,9444916,4/19/16,5647,4182,MLB
1121,9444917,4/20/16,5647,4182,MLB
1122,9444918,4/21/16,5647,4182,MLB
1123,9444919,6/17/16,5647,4182,MLB
1124,9444920,6/18/16,5647,4182,MLB
1125,9444921,6/19/16,5647,4182,MLB
1126,9444922,6/19/16,5647,4182,MLB
1127,9444923,9/3/16,5647,4182,MLB
1128,9444924,9/3/16,5647,4182,MLB
1129,9444927,9/4/16,5647,4182,MLB
1130,9444931,5/16/16,5647,4322,MLB
1131,9444934,5/18/16,5647,4322,MLB
1132,9444936,5/18/16,5647,4322,MLB
1133,9444938,5/31/16,5647,5652,MLB
1134,9444941,6/1/16,5647,5652,MLB
1135,9444942,6/2/16,5647,5652,MLB
1136,9444943,7/23/16,5647,4343,MLB
1137,9444944,7/23/16,5647,4343,MLB
1138,9444945,7/24/16,5647,4343,MLB
1139,9444946,4/23/16,5647,4692,MLB
1140,9444947,4/23/16,5647,4692,MLB
1141,9444949,4/24/16,5647,4692,MLB
1142,9444953,5/3/16,5647,7547,MLB
1143,9444958,5/4/16,5647,7547,MLB
1144,9444961,5/4/16,5647,7547,MLB
1145,9444962,4/4/16,5647,5649,MLB
1146,9444963,4/5/16,5647,5649,MLB
1147,9444964,7/8/16,5647,1043,MLB
1148,9444965,7/9/16,5647,1043,MLB
1149,9445017,7/28/16,5647,1062,MLB
1150,9444970,7/10/16,5647,1043,MLB
1151,9444972,6/14/16,5647,4882,MLB
1152,9444882,8/31/16,5647,5650,MLB
1153,9444974,6/15/16,5647,4882,MLB
1154,9444976,6/16/16,5647,4882,MLB
1155,9444968,7/9/16,5647,1043,MLB
1156,9444978,7/19/16,5647,4882,MLB
1157,9444980,7/20/16,5647,4882,MLB
1158,9444981,7/20/16,5647,4882,MLB
1159,9444982,10/1/16,5647,4882,MLB
1160,9444983,10/1/16,5647,4882,MLB
1161,9444984,10/2/16,5647,4882,MLB
1162,9444985,6/28/16,5647,5651,MLB
1163,9444986,6/29/16,5647,5651,MLB
1164,9444987,5/14/16,5647,5643,MLB
1165,9444988,5/14/16,5647,5643,MLB
1166,9444989,5/15/16,5647,5643,MLB
1167,9371038,3/8/16,26,2986,NBA
1168,9371041,3/10/16,26,3084,NBA
1169,9371044,3/12/16,26,18,NBA
1170,9371047,3/13/16,26,36,NBA
1171,9371050,3/14/16,26,34,NBA
1172,9371055,3/16/16,26,30,NBA
1173,9371060,3/19/16,26,2864,NBA
1174,9371064,3/21/16,26,3042,NBA
1175,9371073,4/1/16,26,10,NBA
1176,9371076,4/8/16,26,6,NBA
1177,9371080,4/14/16,26,30,NBA
1178,9342432,3/22/16,72,80,NHL
1179,9342433,3/24/16,72,52,NHL
1180,9342434,4/4/16,72,78,NHL
1181,9342435,4/9/16,72,50,NHL
1182,9342427,3/9/16,72,58,NHL
1183,9342428,3/12/16,72,82,NHL
1184,9342429,3/13/16,72,66,NHL
1185,9342430,3/17/16,72,58,NHL
1186,9342431,3/19/16,72,74,NHL
1187,9445312,8/14/16,5651,5651,MLB
1188,9445313,9/24/16,5651,5651,MLB
1189,9445314,9/25/16,5651,5651,MLB
1190,9445305,6/21/16,5651,5651,MLB
1191,9445306,6/22/16,5651,5651,MLB
1192,9445307,6/22/16,5651,5651,MLB
1193,9445308,8/12/16,5651,5651,MLB
1194,9445309,9/23/16,5651,5651,MLB
1195,9445310,8/12/16,5651,5651,MLB
1196,9445311,8/13/16,5651,5651,MLB
1197,9370787,3/6/16,28,10,NBA
1198,9370793,3/14/16,28,2864,NBA
1199,9370800,3/17/16,28,26,NBA
1200,9370805,3/19/16,28,16,NBA
1201,9370809,3/25/16,28,30,NBA
1202,9370815,3/28/16,28,6,NBA
1203,9370820,4/5/16,28,18,NBA
1204,9370824,4/8/16,28,14,NBA
1205,9370831,4/10/16,28,30,NBA
1206,9341378,4/9/16,74,70,NHL
1207,9341350,3/6/16,74,82,NHL
1208,9341356,3/17/16,74,102,NHL
1209,9341361,3/20/16,74,72,NHL
1210,9341366,3/25/16,74,84,NHL
1211,9341369,3/29/16,74,54,NHL
1212,9341372,4/5/16,74,56,NHL
1213,9341375,4/7/16,74,66,NHL
1214,9371267,4/6/16,30,18,NBA
1215,9371269,4/8/16,30,28,NBA
1216,9371271,4/11/16,30,22,NBA
1217,9371250,3/15/16,30,2864,NBA
1218,9371253,3/18/16,30,16,NBA
1219,9371255,3/26/16,30,14,NBA
1220,9371258,3/29/16,30,6,NBA
1221,9371263,4/3/16,30,38,NBA
1222,9342210,3/9/16,76,82,NHL
1223,9342214,3/14/16,76,60,NHL
1224,9342246,4/4/16,76,66,NHL
1225,9342252,4/9/16,76,56,NHL
1226,9342242,4/2/16,76,82,NHL
1227,9342223,3/21/16,76,80,NHL
1228,9342194,4/10/16,76,80,NHL
1229,9342227,3/23/16,76,64,NHL
1230,9342232,3/29/16,76,52,NHL
1231,9342238,3/31/16,76,72,NHL
1232,9441920,4/20/16,4322,5652,MLB
1233,9441921,4/21/16,4322,5652,MLB
1234,9441922,7/8/16,4322,5652,MLB
1235,9441923,7/9/16,4322,5652,MLB
1236,9441924,7/10/16,4322,5652,MLB
1237,9441925,8/29/16,4322,5652,MLB
1238,9441926,8/30/16,4322,5652,MLB
1239,9441927,8/31/16,4322,5652,MLB
1240,9441928,5/24/16,4322,5646,MLB
1241,9441929,5/25/16,4322,5646,MLB
1242,9441930,5/26/16,4322,5646,MLB
1243,9441931,8/26/16,4322,5647,MLB
1244,9441932,8/27/16,4322,5647,MLB
1245,9441933,8/28/16,4322,5647,MLB
1246,9441934,7/25/16,4322,4182,MLB
1247,9441935,7/26/16,4322,4182,MLB
1248,9441937,7/27/16,4322,4182,MLB
1249,9441938,7/22/16,4322,5648,MLB
1250,9441939,7/21/16,4322,5648,MLB
1251,9441940,7/23/16,4322,5648,MLB
1252,9441942,7/24/16,4322,5648,MLB
1253,9441944,6/20/16,4322,5645,MLB
1254,9441945,6/21/16,4322,5645,MLB
1255,9441946,6/22/16,4322,5645,MLB
1256,9441947,6/23/16,4322,5645,MLB
1257,9441949,4/29/16,4322,5650,MLB
1258,9441950,4/30/16,4322,5650,MLB
1259,9441951,5/2/16,4322,5650,MLB
1260,9441952,8/9/16,4322,5650,MLB
1261,9441953,8/10/16,4322,5650,MLB
1262,9441954,8/11/16,4322,5650,MLB
1263,9441955,9/15/16,4322,5650,MLB
1264,9441956,9/16/16,4322,5650,MLB
1265,9441957,9/17/16,4322,5650,MLB
1266,9441958,9/18/16,4322,5650,MLB
1267,9441861,7/1/16,4322,1062,MLB
1268,9441864,7/2/16,4322,1062,MLB
1269,9441865,7/3/16,4322,1062,MLB
1270,9441866,5/12/16,4322,4782,MLB
1271,9441868,5/13/16,4322,4782,MLB
1272,9441871,5/14/16,4322,4782,MLB
1273,9441872,5/15/16,4322,4782,MLB
1274,9441873,5/9/16,4322,4,MLB
1275,9441874,5/10/16,4322,4,MLB
1276,9441875,5/11/16,4322,4,MLB
1277,9441876,4/15/16,4322,7548,MLB
1278,9441877,4/16/16,4322,7548,MLB
1279,9441878,4/17/16,4322,7548,MLB
1280,9441879,4/18/16,4322,7548,MLB
1281,9441880,6/3/16,4322,7548,MLB
1282,9441881,6/4/16,4322,7548,MLB
1283,9441882,6/5/16,4322,7548,MLB
1284,9441883,9/30/16,4322,7548,MLB
1285,9441884,10/1/16,4322,7548,MLB
1286,9441885,10/2/16,4322,7548,MLB
1287,9441886,4/27/16,4322,5643,MLB
1288,9441888,4/28/16,4322,5643,MLB
1289,9441889,8/12/16,4322,68,MLB
1290,9441890,8/13/16,4322,68,MLB
1291,9441892,8/14/16,4322,68,MLB
