Date,Order ID,SKU,Transaction type,Payment Type,Payment Detail,Amount,Quantity,Product Title
5-Apr-16,111-8904208-7350625,22-Q94M-YDGP,Order Payment,Amazon fees,Referral Fee on Item Price,-$4.50,,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Standard Ultra Soft Pillow
5-Apr-16,111-8904208-7350625,22-Q94M-YDGP,Order Payment,Product charges,,$29.99,1,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Standard Ultra Soft Pillow
5-Apr-16,110-4512308-3009005,22-Q94M-YDGP,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$4.09,,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Standard Ultra Soft Pillow
5-Apr-16,110-4512308-3009005,22-Q94M-YDGP,Order Payment,Amazon fees,FBA Weight Handling Fee,-$3.62,,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Standard Ultra Soft Pillow
5-Apr-16,110-4512308-3009005,22-Q94M-YDGP,Order Payment,Amazon fees,Referral Fee on Item Price,-$4.50,,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Standard Ultra Soft Pillow
5-Apr-16,110-4512308-3009005,22-Q94M-YDGP,Order Payment,Product charges,,$29.99,1,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Standard Ultra Soft Pillow
5-Apr-16,110-4512308-3009005,22-Q94M-YDGP,Order Payment,Promo rebates,,$0.00,1,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Standard Ultra Soft Pillow
5-Apr-16,116-9201431-2690633,22-Q94M-YDGP,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$4.09,,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Standard Ultra Soft Pillow
5-Apr-16,116-9201431-2690633,22-Q94M-YDGP,Order Payment,Amazon fees,FBA Weight Handling Fee,-$3.62,,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Standard Ultra Soft Pillow
5-Apr-16,116-9201431-2690633,22-Q94M-YDGP,Order Payment,Amazon fees,Referral Fee on Item Price,-$4.50,,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Standard Ultra Soft Pillow
5-Apr-16,116-9201431-2690633,22-Q94M-YDGP,Order Payment,Product charges,,$29.99,1,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Standard Ultra Soft Pillow
5-Apr-16,115-1296720-2764269,22-Q94M-YDGP,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$4.09,,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Standard Ultra Soft Pillow
5-Apr-16,115-1296720-2764269,22-Q94M-YDGP,Order Payment,Amazon fees,FBA Weight Handling Fee,-$3.62,,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Standard Ultra Soft Pillow
5-Apr-16,115-1296720-2764269,22-Q94M-YDGP,Order Payment,Amazon fees,Referral Fee on Item Price,-$4.50,,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Standard Ultra Soft Pillow
5-Apr-16,115-1296720-2764269,22-Q94M-YDGP,Order Payment,Product charges,,$29.99,1,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Standard Ultra Soft Pillow
5-Apr-16,115-1296720-2764269,22-Q94M-YDGP,Order Payment,Promo rebates,,$0.00,1,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Standard Ultra Soft Pillow
5-Apr-16,115-1296720-2764269,22-Q94M-YDGP,Order Payment,Promo rebates,Shipping,-$3.15,,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Standard Ultra Soft Pillow
5-Apr-16,115-1296720-2764269,22-Q94M-YDGP,Order Payment,Other,Shipping,$3.15,,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Standard Ultra Soft Pillow
5-Apr-16,S01-4082348-9903707,,Order Payment,Amazon fees,FBA Order Handling Fee,-$4.75,,
5-Apr-16,S01-4082348-9903707,,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$0.75,,
5-Apr-16,S01-4082348-9903707,,Order Payment,Amazon fees,FBA transportation fee,-$0.45,,
5-Apr-16,102-4358747-9157037,Q0-OA97-BH2V,Order Payment,Amazon fees,FBA Order Handling Fee,-$1.00,,Mental Beats Car Mount Dashboard and Windshield Phone Holder Car Accessories Universal for all Smartphones (Black / Silver )
5-Apr-16,102-4358747-9157037,Q0-OA97-BH2V,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$1.06,,Mental Beats Car Mount Dashboard and Windshield Phone Holder Car Accessories Universal for all Smartphones (Black / Silver )
5-Apr-16,102-4358747-9157037,Q0-OA97-BH2V,Order Payment,Amazon fees,FBA Weight Handling Fee,-$0.50,,Mental Beats Car Mount Dashboard and Windshield Phone Holder Car Accessories Universal for all Smartphones (Black / Silver )
5-Apr-16,102-4358747-9157037,Q0-OA97-BH2V,Order Payment,Amazon fees,Referral Fee on Item Price,-$1.12,,Mental Beats Car Mount Dashboard and Windshield Phone Holder Car Accessories Universal for all Smartphones (Black / Silver )
5-Apr-16,102-4358747-9157037,Q0-OA97-BH2V,Order Payment,Product charges,,$14.99,1,Mental Beats Car Mount Dashboard and Windshield Phone Holder Car Accessories Universal for all Smartphones (Black / Silver )
5-Apr-16,102-4358747-9157037,Q0-OA97-BH2V,Order Payment,Promo rebates,,-$7.50,1,Mental Beats Car Mount Dashboard and Windshield Phone Holder Car Accessories Universal for all Smartphones (Black / Silver )
5-Apr-16,105-7864971-7593808,13-PAI1-IANH,Order Payment,Amazon fees,FBA Order Handling Fee,-$1.00,,Regular Show Mordecai Hooded Blue Backpack
5-Apr-16,105-7864971-7593808,13-PAI1-IANH,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$1.06,,Regular Show Mordecai Hooded Blue Backpack
5-Apr-16,105-7864971-7593808,13-PAI1-IANH,Order Payment,Amazon fees,FBA Weight Handling Fee,-$3.51,,Regular Show Mordecai Hooded Blue Backpack
5-Apr-16,105-7864971-7593808,13-PAI1-IANH,Order Payment,Amazon fees,Referral Fee on Item Price,-$1.65,,Regular Show Mordecai Hooded Blue Backpack
5-Apr-16,105-7864971-7593808,13-PAI1-IANH,Order Payment,Product charges,,$10.99,1,Regular Show Mordecai Hooded Blue Backpack
5-Apr-16,106-9585986-4857868,BQ-4FEP-C3OH,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$4.09,,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
5-Apr-16,106-9585986-4857868,BQ-4FEP-C3OH,Order Payment,Amazon fees,FBA Weight Handling Fee,-$3.62,,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
5-Apr-16,106-9585986-4857868,BQ-4FEP-C3OH,Order Payment,Amazon fees,Referral Fee on Item Price,-$4.50,,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
5-Apr-16,106-9585986-4857868,BQ-4FEP-C3OH,Order Payment,Amazon fees,Shipping Chargeback,-$3.94,,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
5-Apr-16,106-9585986-4857868,BQ-4FEP-C3OH,Order Payment,Product charges,,$29.99,1,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
5-Apr-16,106-9585986-4857868,BQ-4FEP-C3OH,Order Payment,Other,Shipping,$3.94,,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
5-Apr-16,102-3989200-4091418,BQ-4FEP-C3OH,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$4.09,,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
5-Apr-16,102-3989200-4091418,BQ-4FEP-C3OH,Order Payment,Amazon fees,FBA Weight Handling Fee,-$3.62,,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
5-Apr-16,102-3989200-4091418,BQ-4FEP-C3OH,Order Payment,Amazon fees,Referral Fee on Item Price,-$4.50,,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
5-Apr-16,102-3989200-4091418,BQ-4FEP-C3OH,Order Payment,Product charges,,$29.99,1,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
5-Apr-16,S01-3612629-6995707,,Order Payment,Amazon fees,FBA Order Handling Fee,-$4.75,,
5-Apr-16,S01-3612629-6995707,,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$0.75,,
5-Apr-16,S01-3612629-6995707,,Order Payment,Amazon fees,FBA transportation fee,-$0.45,,
5-Apr-16,104-7966260-1890606,22-Q94M-YDGP,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$4.09,,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Standard Ultra Soft Pillow
5-Apr-16,104-7966260-1890606,22-Q94M-YDGP,Order Payment,Amazon fees,FBA Weight Handling Fee,-$3.62,,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Standard Ultra Soft Pillow
5-Apr-16,104-7966260-1890606,22-Q94M-YDGP,Order Payment,Amazon fees,Referral Fee on Item Price,-$4.50,,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Standard Ultra Soft Pillow
5-Apr-16,104-7966260-1890606,22-Q94M-YDGP,Order Payment,Amazon fees,Shipping Chargeback,-$7.30,,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Standard Ultra Soft Pillow
5-Apr-16,104-7966260-1890606,22-Q94M-YDGP,Order Payment,Product charges,,$29.99,1,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Standard Ultra Soft Pillow
5-Apr-16,104-7966260-1890606,22-Q94M-YDGP,Order Payment,Other,Shipping,$7.30,,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Standard Ultra Soft Pillow
5-Apr-16,103-3271408-4141018,BQ-4FEP-C3OH,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$4.09,,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
5-Apr-16,103-3271408-4141018,BQ-4FEP-C3OH,Order Payment,Amazon fees,FBA Weight Handling Fee,-$3.62,,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
5-Apr-16,103-3271408-4141018,BQ-4FEP-C3OH,Order Payment,Amazon fees,Referral Fee on Item Price,-$4.50,,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
5-Apr-16,103-3271408-4141018,BQ-4FEP-C3OH,Order Payment,Product charges,,$29.99,1,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
5-Apr-16,105-9273125-2145042,13-PAI1-IANH,Order Payment,Amazon fees,FBA Order Handling Fee,-$1.00,,Regular Show Mordecai Hooded Blue Backpack
5-Apr-16,105-9273125-2145042,13-PAI1-IANH,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$1.06,,Regular Show Mordecai Hooded Blue Backpack
5-Apr-16,105-9273125-2145042,13-PAI1-IANH,Order Payment,Amazon fees,FBA Weight Handling Fee,-$3.51,,Regular Show Mordecai Hooded Blue Backpack
5-Apr-16,105-9273125-2145042,13-PAI1-IANH,Order Payment,Amazon fees,Referral Fee on Item Price,-$1.65,,Regular Show Mordecai Hooded Blue Backpack
5-Apr-16,105-9273125-2145042,13-PAI1-IANH,Order Payment,Amazon fees,Shipping Chargeback,-$4.21,,Regular Show Mordecai Hooded Blue Backpack
5-Apr-16,105-9273125-2145042,13-PAI1-IANH,Order Payment,Product charges,,$10.99,1,Regular Show Mordecai Hooded Blue Backpack
5-Apr-16,105-9273125-2145042,13-PAI1-IANH,Order Payment,Other,Shipping,$4.21,,Regular Show Mordecai Hooded Blue Backpack
5-Apr-16,112-1111605-4660220,22-Q94M-YDGP,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$12.27,,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Standard Ultra Soft Pillow
5-Apr-16,112-1111605-4660220,22-Q94M-YDGP,Order Payment,Amazon fees,FBA Weight Handling Fee,-$10.86,,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Standard Ultra Soft Pillow
5-Apr-16,112-1111605-4660220,22-Q94M-YDGP,Order Payment,Amazon fees,Referral Fee on Item Price,-$13.50,,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Standard Ultra Soft Pillow
5-Apr-16,112-1111605-4660220,22-Q94M-YDGP,Order Payment,Product charges,,$29.99,1,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Standard Ultra Soft Pillow
5-Apr-16,112-1111605-4660220,22-Q94M-YDGP,Order Payment,Product charges,,$29.99,1,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Standard Ultra Soft Pillow
5-Apr-16,112-1111605-4660220,22-Q94M-YDGP,Order Payment,Product charges,,$29.99,1,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Standard Ultra Soft Pillow
5-Apr-16,112-4431799-3569045,BQ-4FEP-C3OH,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$4.09,,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
5-Apr-16,112-4431799-3569045,BQ-4FEP-C3OH,Order Payment,Amazon fees,FBA Weight Handling Fee,-$3.62,,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
5-Apr-16,112-4431799-3569045,BQ-4FEP-C3OH,Order Payment,Amazon fees,Referral Fee on Item Price,-$4.50,,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
5-Apr-16,112-4431799-3569045,BQ-4FEP-C3OH,Order Payment,Product charges,,$29.99,1,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
5-Apr-16,115-6786285-6048235,CW-OY03-VE7M,Order Payment,Amazon fees,FBA Order Handling Fee,-$1.00,,Mental Beats Xcentric Earbuds with Metal Mic Includes Tangle Free Flatwire Cord (Pink)
5-Apr-16,115-6786285-6048235,CW-OY03-VE7M,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$1.06,,Mental Beats Xcentric Earbuds with Metal Mic Includes Tangle Free Flatwire Cord (Pink)
5-Apr-16,115-6786285-6048235,CW-OY03-VE7M,Order Payment,Amazon fees,FBA Weight Handling Fee,-$0.96,,Mental Beats Xcentric Earbuds with Metal Mic Includes Tangle Free Flatwire Cord (Pink)
5-Apr-16,115-6786285-6048235,CW-OY03-VE7M,Order Payment,Amazon fees,Referral Fee on Item Price,-$3.00,,Mental Beats Xcentric Earbuds with Metal Mic Includes Tangle Free Flatwire Cord (Pink)
5-Apr-16,115-6786285-6048235,CW-OY03-VE7M,Order Payment,Product charges,,$19.99,1,Mental Beats Xcentric Earbuds with Metal Mic Includes Tangle Free Flatwire Cord (Pink)
5-Apr-16,115-6786285-6048235,CW-OY03-VE7M,Order Payment,Promo rebates,,$0.00,1,Mental Beats Xcentric Earbuds with Metal Mic Includes Tangle Free Flatwire Cord (Pink)
5-Apr-16,115-6786285-6048235,CW-OY03-VE7M,Order Payment,Promo rebates,,$0.00,1,Mental Beats Xcentric Earbuds with Metal Mic Includes Tangle Free Flatwire Cord (Pink)
5-Apr-16,115-6786285-6048235,CW-OY03-VE7M,Order Payment,Promo rebates,Shipping,-$1.99,,Mental Beats Xcentric Earbuds with Metal Mic Includes Tangle Free Flatwire Cord (Pink)
5-Apr-16,115-6786285-6048235,CW-OY03-VE7M,Order Payment,Other,Shipping,$1.99,,Mental Beats Xcentric Earbuds with Metal Mic Includes Tangle Free Flatwire Cord (Pink)
4-Apr-16,112-5176864-4413853,CW-OY03-VE7M,Order Payment,Amazon fees,FBA Order Handling Fee,-$1.00,,Mental Beats Xcentric Earbuds with Metal Mic Includes Tangle Free Flatwire Cord (Pink)
4-Apr-16,112-5176864-4413853,CW-OY03-VE7M,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$1.06,,Mental Beats Xcentric Earbuds with Metal Mic Includes Tangle Free Flatwire Cord (Pink)
4-Apr-16,112-5176864-4413853,CW-OY03-VE7M,Order Payment,Amazon fees,FBA Weight Handling Fee,-$0.96,,Mental Beats Xcentric Earbuds with Metal Mic Includes Tangle Free Flatwire Cord (Pink)
4-Apr-16,112-5176864-4413853,CW-OY03-VE7M,Order Payment,Amazon fees,Referral Fee on Item Price,-$3.00,,Mental Beats Xcentric Earbuds with Metal Mic Includes Tangle Free Flatwire Cord (Pink)
4-Apr-16,112-5176864-4413853,CW-OY03-VE7M,Order Payment,Amazon fees,Shipping Chargeback,-$2.32,,Mental Beats Xcentric Earbuds with Metal Mic Includes Tangle Free Flatwire Cord (Pink)
4-Apr-16,112-5176864-4413853,CW-OY03-VE7M,Order Payment,Product charges,,$19.99,1,Mental Beats Xcentric Earbuds with Metal Mic Includes Tangle Free Flatwire Cord (Pink)
4-Apr-16,112-5176864-4413853,CW-OY03-VE7M,Order Payment,Other,Shipping,$2.32,,Mental Beats Xcentric Earbuds with Metal Mic Includes Tangle Free Flatwire Cord (Pink)
4-Apr-16,103-3401191-4681012,3Y-2VGV-AZ21,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$4.09,,Cool Gel Memory Foam Ventilated Core Hypoallergenic Standard Pillow
4-Apr-16,103-3401191-4681012,3Y-2VGV-AZ21,Order Payment,Amazon fees,FBA Weight Handling Fee,-$4.01,,Cool Gel Memory Foam Ventilated Core Hypoallergenic Standard Pillow
4-Apr-16,103-3401191-4681012,3Y-2VGV-AZ21,Order Payment,Amazon fees,Referral Fee on Item Price,-$5.25,,Cool Gel Memory Foam Ventilated Core Hypoallergenic Standard Pillow
4-Apr-16,103-3401191-4681012,3Y-2VGV-AZ21,Order Payment,Product charges,,$34.99,1,Cool Gel Memory Foam Ventilated Core Hypoallergenic Standard Pillow
4-Apr-16,103-3401191-4681012,3Y-2VGV-AZ21,Order Payment,Promo rebates,,$0.00,1,Cool Gel Memory Foam Ventilated Core Hypoallergenic Standard Pillow
4-Apr-16,104-2638128-6038603,3Y-2VGV-AZ21,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$4.09,,Cool Gel Memory Foam Ventilated Core Hypoallergenic Standard Pillow
4-Apr-16,104-2638128-6038603,3Y-2VGV-AZ21,Order Payment,Amazon fees,FBA Weight Handling Fee,-$4.01,,Cool Gel Memory Foam Ventilated Core Hypoallergenic Standard Pillow
4-Apr-16,104-2638128-6038603,3Y-2VGV-AZ21,Order Payment,Amazon fees,Referral Fee on Item Price,-$5.25,,Cool Gel Memory Foam Ventilated Core Hypoallergenic Standard Pillow
4-Apr-16,104-2638128-6038603,3Y-2VGV-AZ21,Order Payment,Product charges,,$34.99,1,Cool Gel Memory Foam Ventilated Core Hypoallergenic Standard Pillow
4-Apr-16,114-7453497-2598627,22-Q94M-YDGP,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$4.09,,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Standard Ultra Soft Pillow
4-Apr-16,114-7453497-2598627,22-Q94M-YDGP,Order Payment,Amazon fees,FBA Weight Handling Fee,-$3.62,,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Standard Ultra Soft Pillow
4-Apr-16,114-7453497-2598627,22-Q94M-YDGP,Order Payment,Amazon fees,Referral Fee on Item Price,-$4.50,,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Standard Ultra Soft Pillow
4-Apr-16,114-7453497-2598627,22-Q94M-YDGP,Order Payment,Product charges,,$29.99,1,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Standard Ultra Soft Pillow
4-Apr-16,108-3747918-4523421,3Y-2VGV-AZ21,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$4.09,,Cool Gel Memory Foam Ventilated Core Hypoallergenic Standard Pillow
4-Apr-16,108-3747918-4523421,3Y-2VGV-AZ21,Order Payment,Amazon fees,FBA Weight Handling Fee,-$4.01,,Cool Gel Memory Foam Ventilated Core Hypoallergenic Standard Pillow
4-Apr-16,108-3747918-4523421,3Y-2VGV-AZ21,Order Payment,Amazon fees,Referral Fee on Item Price,-$5.25,,Cool Gel Memory Foam Ventilated Core Hypoallergenic Standard Pillow
4-Apr-16,108-3747918-4523421,3Y-2VGV-AZ21,Order Payment,Product charges,,$34.99,1,Cool Gel Memory Foam Ventilated Core Hypoallergenic Standard Pillow
4-Apr-16,105-7292766-1031452,22-Q94M-YDGP,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$4.09,,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Standard Ultra Soft Pillow
4-Apr-16,105-7292766-1031452,22-Q94M-YDGP,Order Payment,Amazon fees,FBA Weight Handling Fee,-$3.62,,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Standard Ultra Soft Pillow
4-Apr-16,105-7292766-1031452,22-Q94M-YDGP,Order Payment,Amazon fees,Referral Fee on Item Price,-$4.50,,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Standard Ultra Soft Pillow
4-Apr-16,105-7292766-1031452,22-Q94M-YDGP,Order Payment,Product charges,,$29.99,1,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Standard Ultra Soft Pillow
4-Apr-16,104-3590664-4716237,BQ-4FEP-C3OH,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$4.09,,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
4-Apr-16,104-3590664-4716237,BQ-4FEP-C3OH,Order Payment,Amazon fees,FBA Weight Handling Fee,-$3.62,,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
4-Apr-16,104-3590664-4716237,BQ-4FEP-C3OH,Order Payment,Amazon fees,Referral Fee on Item Price,-$4.50,,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
4-Apr-16,104-3590664-4716237,BQ-4FEP-C3OH,Order Payment,Amazon fees,Shipping Chargeback,-$3.99,,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
4-Apr-16,104-3590664-4716237,BQ-4FEP-C3OH,Order Payment,Product charges,,$29.99,1,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
4-Apr-16,104-3590664-4716237,BQ-4FEP-C3OH,Order Payment,Promo rebates,,$0.00,1,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
4-Apr-16,104-3590664-4716237,BQ-4FEP-C3OH,Order Payment,Other,Shipping,$3.99,,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
4-Apr-16,108-8955242-7135464,3Y-2VGV-AZ21,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$4.09,,Cool Gel Memory Foam Ventilated Core Hypoallergenic Standard Pillow
4-Apr-16,108-8955242-7135464,3Y-2VGV-AZ21,Order Payment,Amazon fees,FBA Weight Handling Fee,-$4.01,,Cool Gel Memory Foam Ventilated Core Hypoallergenic Standard Pillow
4-Apr-16,108-8955242-7135464,3Y-2VGV-AZ21,Order Payment,Amazon fees,Referral Fee on Item Price,-$5.25,,Cool Gel Memory Foam Ventilated Core Hypoallergenic Standard Pillow
4-Apr-16,108-8955242-7135464,3Y-2VGV-AZ21,Order Payment,Product charges,,$34.99,1,Cool Gel Memory Foam Ventilated Core Hypoallergenic Standard Pillow
4-Apr-16,107-4525931-1750653,22-Q94M-YDGP,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$4.09,,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Standard Ultra Soft Pillow
4-Apr-16,107-4525931-1750653,22-Q94M-YDGP,Order Payment,Amazon fees,FBA Weight Handling Fee,-$3.62,,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Standard Ultra Soft Pillow
4-Apr-16,107-4525931-1750653,22-Q94M-YDGP,Order Payment,Amazon fees,Referral Fee on Item Price,-$4.50,,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Standard Ultra Soft Pillow
4-Apr-16,107-4525931-1750653,22-Q94M-YDGP,Order Payment,Product charges,,$29.99,1,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Standard Ultra Soft Pillow
4-Apr-16,104-5059642-4403425,22-Q94M-YDGP,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$4.09,,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Standard Ultra Soft Pillow
4-Apr-16,104-5059642-4403425,22-Q94M-YDGP,Order Payment,Amazon fees,FBA Weight Handling Fee,-$3.62,,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Standard Ultra Soft Pillow
4-Apr-16,104-5059642-4403425,22-Q94M-YDGP,Order Payment,Amazon fees,Referral Fee on Item Price,-$4.50,,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Standard Ultra Soft Pillow
4-Apr-16,104-5059642-4403425,22-Q94M-YDGP,Order Payment,Product charges,,$29.99,1,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Standard Ultra Soft Pillow
4-Apr-16,108-2867293-5482637,22-Q94M-YDGP,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$4.09,,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Standard Ultra Soft Pillow
4-Apr-16,108-2867293-5482637,22-Q94M-YDGP,Order Payment,Amazon fees,FBA Weight Handling Fee,-$3.62,,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Standard Ultra Soft Pillow
4-Apr-16,108-2867293-5482637,22-Q94M-YDGP,Order Payment,Amazon fees,Referral Fee on Item Price,-$4.50,,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Standard Ultra Soft Pillow
4-Apr-16,108-2867293-5482637,22-Q94M-YDGP,Order Payment,Product charges,,$29.99,1,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Standard Ultra Soft Pillow
4-Apr-16,110-6258514-4259458,BQ-4FEP-C3OH,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$4.09,,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
4-Apr-16,110-6258514-4259458,BQ-4FEP-C3OH,Order Payment,Amazon fees,FBA Weight Handling Fee,-$3.62,,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
4-Apr-16,110-6258514-4259458,BQ-4FEP-C3OH,Order Payment,Amazon fees,Referral Fee on Item Price,-$4.50,,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
4-Apr-16,110-6258514-4259458,BQ-4FEP-C3OH,Order Payment,Product charges,,$29.99,1,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
