"Date","Order ID","SKU","Transaction type","Payment Type","Payment Detail","Amount",,"Quantity","Product Title"
"17-Feb-16","107-1056453-3529025","OC-BSMG-22RM","Order Payment","Amazon fees","FBA Order Handling Fee","($1.00)",,,"100% Cotton - Pillow Protector - Zippered Style - Set of 2 - 200 Thread Count - King Size (20x36"")"
"17-Feb-16","107-1056453-3529025","OC-BSMG-22RM","Order Payment","Amazon fees","FBA Pick & Pack Fee","($1.04)",,,"100% Cotton - Pillow Protector - Zippered Style - Set of 2 - 200 Thread Count - King Size (20x36"")"
"17-Feb-16","107-1056453-3529025","OC-BSMG-22RM","Order Payment","Amazon fees","FBA Weight Handling Fee","($0.63)",,,"100% Cotton - Pillow Protector - Zippered Style - Set of 2 - 200 Thread Count - King Size (20x36"")"
"17-Feb-16","107-1056453-3529025","OC-BSMG-22RM","Order Payment","Amazon fees","Referral Fee on Item Price","($2.10)",,,"100% Cotton - Pillow Protector - Zippered Style - Set of 2 - 200 Thread Count - King Size (20x36"")"
"17-Feb-16","107-1056453-3529025","OC-BSMG-22RM","Order Payment","Product charges",,"$13.98 ",,"1","100% Cotton - Pillow Protector - Zippered Style - Set of 2 - 200 Thread Count - King Size (20x36"")"
"17-Feb-16","105-9896929-1945047","OC-BSMG-22RM","Order Payment","Amazon fees","FBA Order Handling Fee","($1.00)",,,"100% Cotton - Pillow Protector - Zippered Style - Set of 2 - 200 Thread Count - King Size (20x36"")"
"17-Feb-16","105-9896929-1945047","OC-BSMG-22RM","Order Payment","Amazon fees","FBA Pick & Pack Fee","($1.04)",,,"100% Cotton - Pillow Protector - Zippered Style - Set of 2 - 200 Thread Count - King Size (20x36"")"
"17-Feb-16","105-9896929-1945047","OC-BSMG-22RM","Order Payment","Amazon fees","FBA Weight Handling Fee","($0.63)",,,"100% Cotton - Pillow Protector - Zippered Style - Set of 2 - 200 Thread Count - King Size (20x36"")"
"17-Feb-16","105-9896929-1945047","OC-BSMG-22RM","Order Payment","Amazon fees","Referral Fee on Item Price","($2.10)",,,"100% Cotton - Pillow Protector - Zippered Style - Set of 2 - 200 Thread Count - King Size (20x36"")"
"17-Feb-16","105-9896929-1945047","OC-BSMG-22RM","Order Payment","Product charges",,"$13.98 ",,"1","100% Cotton - Pillow Protector - Zippered Style - Set of 2 - 200 Thread Count - King Size (20x36"")"
"17-Feb-16","113-8575626-2073814","OC-BSMG-22RM","Order Payment","Amazon fees","FBA Order Handling Fee","($1.00)",,,"100% Cotton - Pillow Protector - Zippered Style - Set of 2 - 200 Thread Count - King Size (20x36"")"
"17-Feb-16","113-8575626-2073814","OC-BSMG-22RM","Order Payment","Amazon fees","FBA Pick & Pack Fee","($1.04)",,,"100% Cotton - Pillow Protector - Zippered Style - Set of 2 - 200 Thread Count - King Size (20x36"")"
"17-Feb-16","113-8575626-2073814","OC-BSMG-22RM","Order Payment","Amazon fees","FBA Weight Handling Fee","($0.63)",,,"100% Cotton - Pillow Protector - Zippered Style - Set of 2 - 200 Thread Count - King Size (20x36"")"
"17-Feb-16","113-8575626-2073814","OC-BSMG-22RM","Order Payment","Amazon fees","Referral Fee on Item Price","($2.10)",,,"100% Cotton - Pillow Protector - Zippered Style - Set of 2 - 200 Thread Count - King Size (20x36"")"
"17-Feb-16","113-8575626-2073814","OC-BSMG-22RM","Order Payment","Product charges",,"$13.98 ",,"1","100% Cotton - Pillow Protector - Zippered Style - Set of 2 - 200 Thread Count - King Size (20x36"")"
"17-Feb-16","113-8575626-2073814","OC-BSMG-22RM","Order Payment","Promo rebates",,"$0.00 ",,"1","100% Cotton - Pillow Protector - Zippered Style - Set of 2 - 200 Thread Count - King Size (20x36"")"
"17-Feb-16","113-8575626-2073814","OC-BSMG-22RM","Order Payment","Promo rebates","Shipping","($1.10)",,,"100% Cotton - Pillow Protector - Zippered Style - Set of 2 - 200 Thread Count - King Size (20x36"")"
"17-Feb-16","113-8575626-2073814","OC-BSMG-22RM","Order Payment","Other","Shipping","$1.10 ",,,"100% Cotton - Pillow Protector - Zippered Style - Set of 2 - 200 Thread Count - King Size (20x36"")"
"17-Feb-16","104-1334020-1116252","26-KMWL-HZ1B","Order Payment","Amazon fees","FBA Order Handling Fee","($1.00)",,,"100% Cotton - Pillow Protector - Zippered Style - Set of 2 - 200 Thread Count - Queen Size (20x30"")"
"17-Feb-16","104-1334020-1116252","26-KMWL-HZ1B","Order Payment","Amazon fees","FBA Pick & Pack Fee","($1.04)",,,"100% Cotton - Pillow Protector - Zippered Style - Set of 2 - 200 Thread Count - Queen Size (20x30"")"
"17-Feb-16","104-1334020-1116252","26-KMWL-HZ1B","Order Payment","Amazon fees","FBA Weight Handling Fee","($1.59)",,,"100% Cotton - Pillow Protector - Zippered Style - Set of 2 - 200 Thread Count - Queen Size (20x30"")"
"17-Feb-16","104-1334020-1116252","26-KMWL-HZ1B","Order Payment","Amazon fees","Referral Fee on Item Price","($1.65)",,,"100% Cotton - Pillow Protector - Zippered Style - Set of 2 - 200 Thread Count - Queen Size (20x30"")"
"17-Feb-16","104-1334020-1116252","26-KMWL-HZ1B","Order Payment","Product charges",,"$10.98 ",,"1","100% Cotton - Pillow Protector - Zippered Style - Set of 2 - 200 Thread Count - Queen Size (20x30"")"
"17-Feb-16","104-1334020-1116252","26-KMWL-HZ1B","Order Payment","Promo rebates",,"$0.00 ",,"1","100% Cotton - Pillow Protector - Zippered Style - Set of 2 - 200 Thread Count - Queen Size (20x30"")"
"17-Feb-16","104-1334020-1116252","26-KMWL-HZ1B","Order Payment","Promo rebates","Shipping","($3.15)",,,"100% Cotton - Pillow Protector - Zippered Style - Set of 2 - 200 Thread Count - Queen Size (20x30"")"
"17-Feb-16","104-1334020-1116252","26-KMWL-HZ1B","Order Payment","Other","Shipping","$3.15 ",,,"100% Cotton - Pillow Protector - Zippered Style - Set of 2 - 200 Thread Count - Queen Size (20x30"")"
"17-Feb-16","116-6268848-5825052","4U-HVUX-7EQH","Order Payment","Amazon fees","Referral Fee on Item Price","($21.60)",,,"Ddi Cra-Z-Art Colored Pencils 12 Count (Pack Of 12)"
"17-Feb-16","116-6268848-5825052","4U-HVUX-7EQH","Order Payment","Product charges",,"$144.00 ",,"18","Ddi Cra-Z-Art Colored Pencils 12 Count (Pack Of 12)"
"17-Feb-16","102-9914722-0983415","26-KMWL-HZ1B","Order Payment","Amazon fees","FBA Order Handling Fee","($1.00)",,,"100% Cotton - Pillow Protector - Zippered Style - Set of 2 - 200 Thread Count - Queen Size (20x30"")"
"17-Feb-16","102-9914722-0983415","26-KMWL-HZ1B","Order Payment","Amazon fees","FBA Pick & Pack Fee","($1.04)",,,"100% Cotton - Pillow Protector - Zippered Style - Set of 2 - 200 Thread Count - Queen Size (20x30"")"
"17-Feb-16","102-9914722-0983415","26-KMWL-HZ1B","Order Payment","Amazon fees","FBA Weight Handling Fee","($1.59)",,,"100% Cotton - Pillow Protector - Zippered Style - Set of 2 - 200 Thread Count - Queen Size (20x30"")"
"17-Feb-16","102-9914722-0983415","26-KMWL-HZ1B","Order Payment","Amazon fees","Referral Fee on Item Price","($1.65)",,,"100% Cotton - Pillow Protector - Zippered Style - Set of 2 - 200 Thread Count - Queen Size (20x30"")"
"17-Feb-16","102-9914722-0983415","26-KMWL-HZ1B","Order Payment","Product charges",,"$10.98 ",,"1","100% Cotton - Pillow Protector - Zippered Style - Set of 2 - 200 Thread Count - Queen Size (20x30"")"
"17-Feb-16","107-7450685-1493821","OC-BSMG-22RM","Order Payment","Amazon fees","FBA Order Handling Fee","($1.00)",,,"100% Cotton - Pillow Protector - Zippered Style - Set of 2 - 200 Thread Count - King Size (20x36"")"
"17-Feb-16","107-7450685-1493821","OC-BSMG-22RM","Order Payment","Amazon fees","FBA Pick & Pack Fee","($1.04)",,,"100% Cotton - Pillow Protector - Zippered Style - Set of 2 - 200 Thread Count - King Size (20x36"")"
"17-Feb-16","107-7450685-1493821","OC-BSMG-22RM","Order Payment","Amazon fees","FBA Weight Handling Fee","($0.63)",,,"100% Cotton - Pillow Protector - Zippered Style - Set of 2 - 200 Thread Count - King Size (20x36"")"
"17-Feb-16","107-7450685-1493821","OC-BSMG-22RM","Order Payment","Amazon fees","Referral Fee on Item Price","($2.10)",,,"100% Cotton - Pillow Protector - Zippered Style - Set of 2 - 200 Thread Count - King Size (20x36"")"
"17-Feb-16","107-7450685-1493821","OC-BSMG-22RM","Order Payment","Product charges",,"$13.98 ",,"1","100% Cotton - Pillow Protector - Zippered Style - Set of 2 - 200 Thread Count - King Size (20x36"")"
"16-Feb-16","002-7137005-5728262","OC-BSMG-22RM","Order Payment","Amazon fees","FBA Order Handling Fee","($1.00)",,,"100% Cotton - Pillow Protector - Zippered Style - Set of 2 - 200 Thread Count - King Size (20x36"")"
"16-Feb-16","002-7137005-5728262","OC-BSMG-22RM","Order Payment","Amazon fees","FBA Pick & Pack Fee","($2.08)",,,"100% Cotton - Pillow Protector - Zippered Style - Set of 2 - 200 Thread Count - King Size (20x36"")"
"16-Feb-16","002-7137005-5728262","OC-BSMG-22RM","Order Payment","Amazon fees","FBA Weight Handling Fee","($2.22)",,,"100% Cotton - Pillow Protector - Zippered Style - Set of 2 - 200 Thread Count - King Size (20x36"")"
"16-Feb-16","002-7137005-5728262","OC-BSMG-22RM","Order Payment","Amazon fees","Referral Fee on Item Price","($3.75)",,,"100% Cotton - Pillow Protector - Zippered Style - Set of 2 - 200 Thread Count - King Size (20x36"")"
"16-Feb-16","002-7137005-5728262","OC-BSMG-22RM","Order Payment","Product charges",,"$13.98 ",,"1","100% Cotton - Pillow Protector - Zippered Style - Set of 2 - 200 Thread Count - King Size (20x36"")"
"16-Feb-16","002-7137005-5728262","26-KMWL-HZ1B","Order Payment","Product charges",,"$10.98 ",,"1","100% Cotton - Pillow Protector - Zippered Style - Set of 2 - 200 Thread Count - Queen Size (20x30"")"
"16-Feb-16","002-9407721-4781800","LY-VHJK-ZGAE","Order Payment","Amazon fees","FBA Order Handling Fee","($1.00)",,,"100% Cotton - Pillow Protector - Zippered Style - Set of 2 - 200 Thread Count - Standard Size (20x26"")"
"16-Feb-16","002-9407721-4781800","LY-VHJK-ZGAE","Order Payment","Amazon fees","FBA Pick & Pack Fee","($1.04)",,,"100% Cotton - Pillow Protector - Zippered Style - Set of 2 - 200 Thread Count - Standard Size (20x26"")"
"16-Feb-16","002-9407721-4781800","LY-VHJK-ZGAE","Order Payment","Amazon fees","FBA Weight Handling Fee","($0.63)",,,"100% Cotton - Pillow Protector - Zippered Style - Set of 2 - 200 Thread Count - Standard Size (20x26"")"
"16-Feb-16","002-9407721-4781800","LY-VHJK-ZGAE","Order Payment","Amazon fees","Referral Fee on Item Price","($1.35)",,,"100% Cotton - Pillow Protector - Zippered Style - Set of 2 - 200 Thread Count - Standard Size (20x26"")"
"16-Feb-16","002-9407721-4781800","LY-VHJK-ZGAE","Order Payment","Product charges",,"$8.98 ",,"1","100% Cotton - Pillow Protector - Zippered Style - Set of 2 - 200 Thread Count - Standard Size (20x26"")"
"16-Feb-16","109-2417068-8433808","26-KMWL-HZ1B","Order Payment","Amazon fees","FBA Pick & Pack Fee","($1.04)",,,"100% Cotton - Pillow Protector - Zippered Style - Set of 2 - 200 Thread Count - Queen Size (20x30"")"
"16-Feb-16","109-2417068-8433808","26-KMWL-HZ1B","Order Payment","Amazon fees","FBA Weight Handling Fee","($1.59)",,,"100% Cotton - Pillow Protector - Zippered Style - Set of 2 - 200 Thread Count - Queen Size (20x30"")"
"16-Feb-16","109-2417068-8433808","26-KMWL-HZ1B","Order Payment","Amazon fees","Referral Fee on Item Price","($1.65)",,,"100% Cotton - Pillow Protector - Zippered Style - Set of 2 - 200 Thread Count - Queen Size (20x30"")"
"16-Feb-16","109-2417068-8433808","26-KMWL-HZ1B","Order Payment","Amazon fees","Shipping Chargeback","($3.87)",,,"100% Cotton - Pillow Protector - Zippered Style - Set of 2 - 200 Thread Count - Queen Size (20x30"")"
"16-Feb-16","109-2417068-8433808","26-KMWL-HZ1B","Order Payment","Product charges",,"$10.98 ",,"1","100% Cotton - Pillow Protector - Zippered Style - Set of 2 - 200 Thread Count - Queen Size (20x30"")"
"16-Feb-16","109-2417068-8433808","26-KMWL-HZ1B","Order Payment","Other","Shipping","$3.87 ",,,"100% Cotton - Pillow Protector - Zippered Style - Set of 2 - 200 Thread Count - Queen Size (20x30"")"
"16-Feb-16",,,"Service Fees","Amazon fees","FBA Amazon-Partnered Carrier Shipment Fee","($7.17)",,,
"16-Feb-16","113-6233387-8495453","LY-VHJK-ZGAE","Order Payment","Amazon fees","FBA Order Handling Fee","($1.00)",,,"100% Cotton - Pillow Protector - Zippered Style - Set of 2 - 200 Thread Count - Standard Size (20x26"")"
"16-Feb-16","113-6233387-8495453","LY-VHJK-ZGAE","Order Payment","Amazon fees","FBA Pick & Pack Fee","($1.04)",,,"100% Cotton - Pillow Protector - Zippered Style - Set of 2 - 200 Thread Count - Standard Size (20x26"")"
"16-Feb-16","113-6233387-8495453","LY-VHJK-ZGAE","Order Payment","Amazon fees","FBA Weight Handling Fee","($0.63)",,,"100% Cotton - Pillow Protector - Zippered Style - Set of 2 - 200 Thread Count - Standard Size (20x26"")"
"16-Feb-16","113-6233387-8495453","LY-VHJK-ZGAE","Order Payment","Amazon fees","Referral Fee on Item Price","($1.35)",,,"100% Cotton - Pillow Protector - Zippered Style - Set of 2 - 200 Thread Count - Standard Size (20x26"")"
"16-Feb-16","113-6233387-8495453","LY-VHJK-ZGAE","Order Payment","Amazon fees","Shipping Chargeback","($6.83)",,,"100% Cotton - Pillow Protector - Zippered Style - Set of 2 - 200 Thread Count - Standard Size (20x26"")"
"16-Feb-16","113-6233387-8495453","LY-VHJK-ZGAE","Order Payment","Product charges",,"$8.98 ",,"1","100% Cotton - Pillow Protector - Zippered Style - Set of 2 - 200 Thread Count - Standard Size (20x26"")"
"16-Feb-16","113-6233387-8495453","LY-VHJK-ZGAE","Order Payment","Other","Shipping","$6.83 ",,,"100% Cotton - Pillow Protector - Zippered Style - Set of 2 - 200 Thread Count - Standard Size (20x26"")"
"16-Feb-16","106-0482467-2276222","26-KMWL-HZ1B","Order Payment","Amazon fees","FBA Order Handling Fee","($1.00)",,,"100% Cotton - Pillow Protector - Zippered Style - Set of 2 - 200 Thread Count - Queen Size (20x30"")"
"16-Feb-16","106-0482467-2276222","26-KMWL-HZ1B","Order Payment","Amazon fees","FBA Pick & Pack Fee","($1.04)",,,"100% Cotton - Pillow Protector - Zippered Style - Set of 2 - 200 Thread Count - Queen Size (20x30"")"
"16-Feb-16","106-0482467-2276222","26-KMWL-HZ1B","Order Payment","Amazon fees","FBA Weight Handling Fee","($1.59)",,,"100% Cotton - Pillow Protector - Zippered Style - Set of 2 - 200 Thread Count - Queen Size (20x30"")"
"16-Feb-16","106-0482467-2276222","26-KMWL-HZ1B","Order Payment","Amazon fees","Referral Fee on Item Price","($1.65)",,,"100% Cotton - Pillow Protector - Zippered Style - Set of 2 - 200 Thread Count - Queen Size (20x30"")"
"16-Feb-16","106-0482467-2276222","26-KMWL-HZ1B","Order Payment","Product charges",,"$10.98 ",,"1","100% Cotton - Pillow Protector - Zippered Style - Set of 2 - 200 Thread Count - Queen Size (20x30"")"
"16-Feb-16","108-6588174-2760269","LO-MZ06-CLW0","Order Payment","Amazon fees","Referral Fee on Item Price","($1.50)",,,"Original 2 Pack Swivel Magic Lint Brush Clothes Fabric Pet Hair Dust Dandruff Remover Cleaner, Eliminates the need to use a vacuum or costly sticky ro"
"16-Feb-16","108-6588174-2760269","LO-MZ06-CLW0","Order Payment","Product charges",,"$9.99 ",,"1","Original 2 Pack Swivel Magic Lint Brush Clothes Fabric Pet Hair Dust Dandruff Remover Cleaner, Eliminates the need to use a vacuum or costly sticky ro"
"16-Feb-16","109-3661605-9749866","OC-BSMG-22RM","Order Payment","Amazon fees","FBA Order Handling Fee","($1.00)",,,"100% Cotton - Pillow Protector - Zippered Style - Set of 2 - 200 Thread Count - King Size (20x36"")"
"16-Feb-16","109-3661605-9749866","OC-BSMG-22RM","Order Payment","Amazon fees","FBA Pick & Pack Fee","($1.04)",,,"100% Cotton - Pillow Protector - Zippered Style - Set of 2 - 200 Thread Count - King Size (20x36"")"
"16-Feb-16","109-3661605-9749866","OC-BSMG-22RM","Order Payment","Amazon fees","FBA Weight Handling Fee","($0.63)",,,"100% Cotton - Pillow Protector - Zippered Style - Set of 2 - 200 Thread Count - King Size (20x36"")"
"16-Feb-16","109-3661605-9749866","OC-BSMG-22RM","Order Payment","Amazon fees","Referral Fee on Item Price","($2.10)",,,"100% Cotton - Pillow Protector - Zippered Style - Set of 2 - 200 Thread Count - King Size (20x36"")"
"16-Feb-16","109-3661605-9749866","OC-BSMG-22RM","Order Payment","Product charges",,"$13.98 ",,"1","100% Cotton - Pillow Protector - Zippered Style - Set of 2 - 200 Thread Count - King Size (20x36"")"
"16-Feb-16","104-0071958-4649070","LO-MZ06-CLW0","Order Payment","Amazon fees","Referral Fee on Item Price","($1.50)",,,"Original 2 Pack Swivel Magic Lint Brush Clothes Fabric Pet Hair Dust Dandruff Remover Cleaner, Eliminates the need to use a vacuum or costly sticky ro"
"16-Feb-16","104-0071958-4649070","LO-MZ06-CLW0","Order Payment","Product charges",,"$9.99 ",,"1","Original 2 Pack Swivel Magic Lint Brush Clothes Fabric Pet Hair Dust Dandruff Remover Cleaner, Eliminates the need to use a vacuum or costly sticky ro"
"16-Feb-16","111-8870626-0557839","KS-T0NT-G521","Order Payment","Amazon fees","Referral Fee on Item Price","($3.89)",,,"Home Basics Dish Plastic Drainer, 2-Tier, Black"
"16-Feb-16","111-8870626-0557839","KS-T0NT-G521","Order Payment","Product charges",,"$25.90 ",,"1","Home Basics Dish Plastic Drainer, 2-Tier, Black"
"16-Feb-16","113-7282075-7405849","8A-JBDW-9R2I","Order Payment","Amazon fees","Referral Fee on Item Price","($1.00)",,,"DecoPac Spongebob Icon Rings"
"16-Feb-16","113-7282075-7405849","8A-JBDW-9R2I","Order Payment","Product charges",,"$1.99 ",,"1","DecoPac Spongebob Icon Rings"
"16-Feb-16","107-9537597-0812220","KS-T0NT-G521","Order Payment","Amazon fees","Referral Fee on Item Price","($3.89)",,,"Home Basics Dish Plastic Drainer, 2-Tier, Black"
"16-Feb-16","107-9537597-0812220","KS-T0NT-G521","Order Payment","Product charges",,"$25.90 ",,"1","Home Basics Dish Plastic Drainer, 2-Tier, Black"
"16-Feb-16","113-0646468-2426646","LO-MZ06-CLW0","Order Payment","Amazon fees","Referral Fee on Item Price","($1.50)",,,"Original 2 Pack Swivel Magic Lint Brush Clothes Fabric Pet Hair Dust Dandruff Remover Cleaner, Eliminates the need to use a vacuum or costly sticky ro"
"16-Feb-16","113-0646468-2426646","LO-MZ06-CLW0","Order Payment","Product charges",,"$9.99 ",,"1","Original 2 Pack Swivel Magic Lint Brush Clothes Fabric Pet Hair Dust Dandruff Remover Cleaner, Eliminates the need to use a vacuum or costly sticky ro"
"16-Feb-16","110-4161766-6805068","1A-250P-LH0K","Order Payment","Amazon fees","Referral Fee on Item Price","($1.65)",,,"4 Deluxe Zippered Vinyl Pillow Covers Protects Against Bed Bugs & Dust Mites Sanitary Home"
"16-Feb-16","110-4161766-6805068","1A-250P-LH0K","Order Payment","Product charges",,"$10.99 ",,"1","4 Deluxe Zippered Vinyl Pillow Covers Protects Against Bed Bugs & Dust Mites Sanitary Home"
"16-Feb-16","114-7157350-7909806","26-KMWL-HZ1B","Order Payment","Amazon fees","FBA Order Handling Fee","($1.00)",,,"100% Cotton - Pillow Protector - Zippered Style - Set of 2 - 200 Thread Count - Queen Size (20x30"")"
"16-Feb-16","114-7157350-7909806","26-KMWL-HZ1B","Order Payment","Amazon fees","FBA Pick & Pack Fee","($1.04)",,,"100% Cotton - Pillow Protector - Zippered Style - Set of 2 - 200 Thread Count - Queen Size (20x30"")"
"16-Feb-16","114-7157350-7909806","26-KMWL-HZ1B","Order Payment","Amazon fees","FBA Weight Handling Fee","($1.59)",,,"100% Cotton - Pillow Protector - Zippered Style - Set of 2 - 200 Thread Count - Queen Size (20x30"")"
"16-Feb-16","114-7157350-7909806","26-KMWL-HZ1B","Order Payment","Amazon fees","Referral Fee on Item Price","($1.65)",,,"100% Cotton - Pillow Protector - Zippered Style - Set of 2 - 200 Thread Count - Queen Size (20x30"")"
"16-Feb-16","114-7157350-7909806","26-KMWL-HZ1B","Order Payment","Product charges",,"$10.98 ",,"1","100% Cotton - Pillow Protector - Zippered Style - Set of 2 - 200 Thread Count - Queen Size (20x30"")"
